,metric,partition,value,iteration
12,elbo,train,9636.389568328857,161
0,coverage_80pct,test,0.8731343283582089,162
1,coverage_80pct,train,0.9196261682242991,162
2,coverage_80pct,valid,0.8507462686567164,162
3,diameter_80pct,test,1.1798387139455642,162
4,diameter_80pct,train,1.1530012559820602,162
5,diameter_80pct,valid,1.181552219439821,162
6,mape,test,0.30784710660924175,162
7,mape,train,0.2537293972132682,162
8,mape,valid,0.3182436967456831,162
9,confidence_error,test,0.2632389325343297,162
10,confidence_error,train,0.32875422997427084,162
11,confidence_error,valid,0.23313253199226686,162
12,elbo,train,9653.686771392822,162
0,coverage_80pct,test,0.8656716417910447,163
1,coverage_80pct,train,0.9130841121495327,163
2,coverage_80pct,valid,0.8208955223880597,163
3,diameter_80pct,test,1.211575533599381,163
4,diameter_80pct,train,1.204683344309369,163
5,diameter_80pct,valid,1.2148437547791309,163
6,mape,test,0.3201731661461471,163
7,mape,train,0.26265145028527914,163
8,mape,valid,0.32094818076670606,163
9,confidence_error,test,0.2659748448096876,163
10,confidence_error,train,0.36586575813037403,163
11,confidence_error,valid,0.27808646168574025,163
12,elbo,train,9556.617229938507,163
0,coverage_80pct,test,0.8880597014925373,164
1,coverage_80pct,train,0.9177570093457944,164
2,coverage_80pct,valid,0.8432835820895522,164
3,diameter_80pct,test,1.295956328679629,164
4,diameter_80pct,train,1.2841303164973576,164
5,diameter_80pct,valid,1.30993912107276,164
6,mape,test,0.30506758854430077,164
7,mape,train,0.25548859543221886,164
8,mape,valid,0.31461293686094394,164
9,confidence_error,test,0.3017625377983054,164
10,confidence_error,train,0.37083386799114065,164
11,confidence_error,valid,0.30601283025107684,164
12,elbo,train,9613.099396705627,164
0,coverage_80pct,test,0.8656716417910447,165
1,coverage_80pct,train,0.9093457943925234,165
2,coverage_80pct,valid,0.8507462686567164,165
3,diameter_80pct,test,1.2143335626379668,165
4,diameter_80pct,train,1.1780051680784502,165
5,diameter_80pct,valid,1.2097399127067063,165
6,mape,test,0.34593270778629087,165
7,mape,train,0.2872105812172533,165
8,mape,valid,0.3448335327414195,165
9,confidence_error,test,0.2613742563235468,165
10,confidence_error,train,0.31635984279136026,165
11,confidence_error,valid,0.2552802443757887,165
12,elbo,train,9472.164813995361,165
0,coverage_80pct,test,0.8805970149253731,166
1,coverage_80pct,train,0.9158878504672897,166
2,coverage_80pct,valid,0.8432835820895522,166
3,diameter_80pct,test,1.1750630102586046,166
4,diameter_80pct,train,1.139980015015125,166
5,diameter_80pct,valid,1.163684642762284,166
6,mape,test,0.300843560910401,166
7,mape,train,0.250778477961923,166
8,mape,valid,0.30709582871127294,166
9,confidence_error,test,0.2838793247589623,166
10,confidence_error,train,0.3616438786486939,166
11,confidence_error,valid,0.29343796945302647,166
12,elbo,train,9556.679536819458,166
0,coverage_80pct,test,0.8507462686567164,167
1,coverage_80pct,train,0.9065420560747663,167
2,coverage_80pct,valid,0.8134328358208955,167
3,diameter_80pct,test,1.1790553970594833,167
4,diameter_80pct,train,1.179581842227544,167
5,diameter_80pct,valid,1.2101512763523588,167
6,mape,test,0.321517059263374,167
7,mape,train,0.2661585793998119,167
8,mape,valid,0.3231558804453128,167
9,confidence_error,test,0.23871845835379543,167
10,confidence_error,train,0.34603525763019305,167
11,confidence_error,valid,0.26502593613357617,167
12,elbo,train,9501.478031635284,167
0,coverage_80pct,test,0.8880597014925373,168
1,coverage_80pct,train,0.905607476635514,168
2,coverage_80pct,valid,0.8208955223880597,168
3,diameter_80pct,test,1.2848837339919386,168
4,diameter_80pct,train,1.290402046921054,168
5,diameter_80pct,valid,1.2985880269550436,168
6,mape,test,0.35477669080178065,168
7,mape,train,0.29971964395583434,168
8,mape,valid,0.3562496622622585,168
9,confidence_error,test,0.2494073760311313,168
10,confidence_error,train,0.32087377985029597,168
11,confidence_error,valid,0.22794764942468004,168
12,elbo,train,9556.92650794983,168
0,coverage_80pct,test,0.8731343283582089,169
1,coverage_80pct,train,0.8943925233644859,169
2,coverage_80pct,valid,0.8283582089552238,169
3,diameter_80pct,test,1.213748761471911,169
4,diameter_80pct,train,1.190232029661677,169
5,diameter_80pct,valid,1.2131207469036855,169
6,mape,test,0.3501152967202021,169
7,mape,train,0.2921765279640384,169
8,mape,valid,0.3515758384457744,169
9,confidence_error,test,0.22397493109214442,169
10,confidence_error,train,0.31468743615393896,169
11,confidence_error,valid,0.2545467965462152,169
12,elbo,train,9583.372619628906,169
0,coverage_80pct,test,0.8432835820895522,170
1,coverage_80pct,train,0.8775700934579439,170
2,coverage_80pct,valid,0.7910447761194029,170
3,diameter_80pct,test,1.2711977943205912,170
4,diameter_80pct,train,1.2415394021960087,170
5,diameter_80pct,valid,1.2717559561257432,170
6,mape,test,0.3775527228585377,170
7,mape,train,0.3189065507485258,170
8,mape,valid,0.381229180172376,170
9,confidence_error,test,0.20756798157484135,170
10,confidence_error,train,0.2809346827918274,170
11,confidence_error,valid,0.20279351066408896,170
12,elbo,train,9570.472350120544,170
0,coverage_80pct,test,0.8731343283582089,171
1,coverage_80pct,train,0.8981308411214953,171
2,coverage_80pct,valid,0.8208955223880597,171
3,diameter_80pct,test,1.345415359148033,171
4,diameter_80pct,train,1.291513642388003,171
5,diameter_80pct,valid,1.3009623765266378,171
6,mape,test,0.3958182220787644,171
7,mape,train,0.3360033073861019,171
8,mape,valid,0.39108588930088767,171
9,confidence_error,test,0.20882467727998907,171
10,confidence_error,train,0.2813698206899774,171
11,confidence_error,valid,0.20894131027494767,171
12,elbo,train,9490.04621553421,171
0,coverage_80pct,test,0.8805970149253731,172
1,coverage_80pct,train,0.9158878504672897,172
2,coverage_80pct,valid,0.835820895522388,172
3,diameter_80pct,test,1.2853750697742063,172
4,diameter_80pct,train,1.2647177927714184,172
5,diameter_80pct,valid,1.2854006062236332,172
6,mape,test,0.33012434274140473,172
7,mape,train,0.2792106994695298,172
8,mape,valid,0.34298439411027765,172
9,confidence_error,test,0.2487993955254963,172
10,confidence_error,train,0.31784723016500127,172
11,confidence_error,valid,0.23278496566729032,172
12,elbo,train,9520.441144943237,172
0,coverage_80pct,test,0.8656716417910447,173
1,coverage_80pct,train,0.908411214953271,173
2,coverage_80pct,valid,0.8208955223880597,173
3,diameter_80pct,test,1.2610283390212933,173
4,diameter_80pct,train,1.233906431009854,173
5,diameter_80pct,valid,1.2497119958982772,173
6,mape,test,0.3276943773172489,173
7,mape,train,0.2763462422396533,173
8,mape,valid,0.32828262765721317,173
9,confidence_error,test,0.25943905437411025,173
10,confidence_error,train,0.33861431008108,173
11,confidence_error,valid,0.2820383349723684,173
12,elbo,train,9441.467325687408,173
0,coverage_80pct,test,0.8880597014925373,174
1,coverage_80pct,train,0.9149532710280374,174
2,coverage_80pct,valid,0.835820895522388,174
3,diameter_80pct,test,1.31225442329301,174
4,diameter_80pct,train,1.2689978339417944,174
5,diameter_80pct,valid,1.2985201906575918,174
6,mape,test,0.3640982532362423,174
7,mape,train,0.31095572843723884,174
8,mape,valid,0.3728502386204846,174
9,confidence_error,test,0.2652148691776436,174
10,confidence_error,train,0.3311270589123692,174
11,confidence_error,valid,0.21941634289195425,174
12,elbo,train,9510.862567901611,174
0,coverage_80pct,test,0.8582089552238806,175
1,coverage_80pct,train,0.8990654205607477,175
2,coverage_80pct,valid,0.8208955223880597,175
3,diameter_80pct,test,1.1636341468225302,175
4,diameter_80pct,train,1.1496763748283718,175
5,diameter_80pct,valid,1.1782999500729416,175
6,mape,test,0.33094764977920144,175
7,mape,train,0.27458865909546215,175
8,mape,valid,0.3288987685824569,175
9,confidence_error,test,0.22078303343756023,175
10,confidence_error,train,0.31224830359624295,175
11,confidence_error,valid,0.25131416419775343,175
12,elbo,train,9507.398921966553,175
0,coverage_80pct,test,0.8731343283582089,176
1,coverage_80pct,train,0.8943925233644859,176
2,coverage_80pct,valid,0.8208955223880597,176
3,diameter_80pct,test,1.2606719339010126,176
4,diameter_80pct,train,1.2374722141973802,176
5,diameter_80pct,valid,1.286734278701296,176
6,mape,test,0.4061537459503434,176
7,mape,train,0.35194468552011876,176
8,mape,valid,0.4119991494160255,176
9,confidence_error,test,0.10069782590587258,176
10,confidence_error,train,0.1561052450886897,176
11,confidence_error,valid,0.08149822340194071,176
12,elbo,train,9425.581486701965,176
0,coverage_80pct,test,0.8656716417910447,177
1,coverage_80pct,train,0.8943925233644859,177
2,coverage_80pct,valid,0.8283582089552238,177
3,diameter_80pct,test,1.21041231573579,177
4,diameter_80pct,train,1.1771020979346776,177
5,diameter_80pct,valid,1.1985375188016045,177
6,mape,test,0.37056034030158197,177
7,mape,train,0.31446175019820044,177
8,mape,valid,0.37002084935514495,177
9,confidence_error,test,0.18116156427359237,177
10,confidence_error,train,0.2575229555130845,177
11,confidence_error,valid,0.19676906905704708,177
12,elbo,train,9412.361881256104,177
0,coverage_80pct,test,0.8731343283582089,178
1,coverage_80pct,train,0.9102803738317757,178
2,coverage_80pct,valid,0.835820895522388,178
3,diameter_80pct,test,1.286299327302025,178
4,diameter_80pct,train,1.2562304114118246,178
5,diameter_80pct,valid,1.2752006266744174,178
6,mape,test,0.33873904209891464,178
7,mape,train,0.28247065814692207,178
8,mape,valid,0.3370471901650074,178
9,confidence_error,test,0.28816613326536833,178
10,confidence_error,train,0.36591036195977533,178
11,confidence_error,valid,0.28281789005824687,178
12,elbo,train,9545.174993991852,178
0,coverage_80pct,test,0.835820895522388,179
1,coverage_80pct,train,0.883177570093458,179
2,coverage_80pct,valid,0.8134328358208955,179
3,diameter_80pct,test,1.2218352026993458,179
4,diameter_80pct,train,1.1903591705719085,179
5,diameter_80pct,valid,1.2248337326231047,179
6,mape,test,0.3719229750481307,179
7,mape,train,0.31123913879142323,179
8,mape,valid,0.3663809121614399,179
9,confidence_error,test,0.16496692403041022,179
10,confidence_error,train,0.24438887197312648,179
11,confidence_error,valid,0.22004390285142383,179
12,elbo,train,9476.797679424286,179
0,coverage_80pct,test,0.7835820895522388,180
1,coverage_80pct,train,0.8523364485981308,180
2,coverage_80pct,valid,0.7835820895522388,180
3,diameter_80pct,test,1.1949396660314648,180
4,diameter_80pct,train,1.1794531083706918,180
5,diameter_80pct,valid,1.1995901482608373,180
6,mape,test,0.39484455076296304,180
7,mape,train,0.33899547072353053,180
8,mape,valid,0.40072075799376394,180
9,confidence_error,test,0.14628510998526736,180
10,confidence_error,train,0.20051608387470962,180
11,confidence_error,valid,0.15309279178451762,180
12,elbo,train,9530.379282951355,180
0,coverage_80pct,test,0.8059701492537313,181
1,coverage_80pct,train,0.8859813084112149,181
2,coverage_80pct,valid,0.8134328358208955,181
3,diameter_80pct,test,1.1874900326249052,181
4,diameter_80pct,train,1.1657177862274395,181
5,diameter_80pct,valid,1.175174531685735,181
6,mape,test,0.3633460750756707,181
7,mape,train,0.3111127107473634,181
8,mape,valid,0.3783380275417401,181
9,confidence_error,test,0.22168932143945005,181
10,confidence_error,train,0.28885707185868825,181
11,confidence_error,valid,0.183999790982613,181
12,elbo,train,9503.573377132416,181
0,coverage_80pct,test,0.8432835820895522,182
1,coverage_80pct,train,0.883177570093458,182
2,coverage_80pct,valid,0.8059701492537313,182
3,diameter_80pct,test,1.1157239088456528,182
4,diameter_80pct,train,1.1074661468292675,182
5,diameter_80pct,valid,1.1170335227960202,182
6,mape,test,0.3287501418573203,182
7,mape,train,0.27151878732494633,182
8,mape,valid,0.32771683779972965,182
9,confidence_error,test,0.21895909192065488,182
10,confidence_error,train,0.30587161086307485,182
11,confidence_error,valid,0.24561129464713086,182
12,elbo,train,9331.948856830597,182
0,coverage_80pct,test,0.835820895522388,183
1,coverage_80pct,train,0.8757009345794392,183
2,coverage_80pct,valid,0.8059701492537313,183
3,diameter_80pct,test,1.0817047321351967,183
4,diameter_80pct,train,1.0601439525785963,183
5,diameter_80pct,valid,1.082575675124867,183
6,mape,test,0.3641718756767442,183
7,mape,train,0.3045741656343793,183
8,mape,valid,0.3652926374440099,183
9,confidence_error,test,0.1430486808605867,183
10,confidence_error,train,0.21121369974348697,183
11,confidence_error,valid,0.1449905209645235,183
12,elbo,train,9551.514028549194,183
0,coverage_80pct,test,0.8731343283582089,184
1,coverage_80pct,train,0.9168224299065421,184
2,coverage_80pct,valid,0.8283582089552238,184
3,diameter_80pct,test,1.2781857753438353,184
4,diameter_80pct,train,1.242879007545101,184
5,diameter_80pct,valid,1.2620134165803991,184
6,mape,test,0.32367215342556716,184
7,mape,train,0.265199855380655,184
8,mape,valid,0.32462750609250246,184
9,confidence_error,test,0.25039966225515486,184
10,confidence_error,train,0.3317427098522033,184
11,confidence_error,valid,0.26531887106740354,184
12,elbo,train,9411.751609802246,184
0,coverage_80pct,test,0.8432835820895522,185
1,coverage_80pct,train,0.8962616822429906,185
2,coverage_80pct,valid,0.8283582089552238,185
3,diameter_80pct,test,1.221452018277859,185
4,diameter_80pct,train,1.1879134819487778,185
5,diameter_80pct,valid,1.2296177134678292,185
6,mape,test,0.3373558823769259,185
7,mape,train,0.2780554471285383,185
8,mape,valid,0.3395472440324205,185
9,confidence_error,test,0.22002305780551631,185
10,confidence_error,train,0.2990190455378795,185
11,confidence_error,valid,0.18006918460591673,185
12,elbo,train,9452.47116947174,185
0,coverage_80pct,test,0.8731343283582089,186
1,coverage_80pct,train,0.9121495327102803,186
2,coverage_80pct,valid,0.835820895522388,186
3,diameter_80pct,test,1.261461750021097,186
4,diameter_80pct,train,1.2414348339311565,186
5,diameter_80pct,valid,1.2394378417738605,186
6,mape,test,0.3269008658224761,186
7,mape,train,0.27246872874739897,186
8,mape,valid,0.3195203900159517,186
9,confidence_error,test,0.2619920265560991,186
10,confidence_error,train,0.35521008120448255,186
11,confidence_error,valid,0.2741276400504764,186
12,elbo,train,9477.045864105225,186
0,coverage_80pct,test,0.8582089552238806,187
1,coverage_80pct,train,0.9018691588785047,187
2,coverage_80pct,valid,0.8059701492537313,187
3,diameter_80pct,test,1.2721388597439973,187
4,diameter_80pct,train,1.2359695833458468,187
5,diameter_80pct,valid,1.2421380151127688,187
6,mape,test,0.3575952135220527,187
7,mape,train,0.3011016139447027,187
8,mape,valid,0.3597292302784573,187
9,confidence_error,test,0.23268791212616627,187
10,confidence_error,train,0.3116582215821289,187
11,confidence_error,valid,0.21582024987101148,187
12,elbo,train,9377.245966434479,187
0,coverage_80pct,test,0.8805970149253731,188
1,coverage_80pct,train,0.9130841121495327,188
2,coverage_80pct,valid,0.835820895522388,188
3,diameter_80pct,test,1.2989971469839654,188
4,diameter_80pct,train,1.2727654167632783,188
5,diameter_80pct,valid,1.297975080733411,188
6,mape,test,0.3657546414239661,188
7,mape,train,0.3061885197942498,188
8,mape,valid,0.3685203256037391,188
9,confidence_error,test,0.25634989301721295,188
10,confidence_error,train,0.33895427346082435,188
11,confidence_error,valid,0.2515985749967365,188
12,elbo,train,9406.173900604248,188
0,coverage_80pct,test,0.8507462686567164,189
1,coverage_80pct,train,0.8962616822429906,189
2,coverage_80pct,valid,0.8134328358208955,189
3,diameter_80pct,test,1.235088622906406,189
4,diameter_80pct,train,1.21040997573388,189
5,diameter_80pct,valid,1.2214233643980272,189
6,mape,test,0.3651427237493142,189
7,mape,train,0.3063668651974905,189
8,mape,valid,0.36529234982228903,189
9,confidence_error,test,0.21958538628805155,189
10,confidence_error,train,0.2954975883568763,189
11,confidence_error,valid,0.22651937913928893,189
12,elbo,train,9396.1492228508,189
0,coverage_80pct,test,0.8582089552238806,190
1,coverage_80pct,train,0.9,190
2,coverage_80pct,valid,0.8283582089552238,190
3,diameter_80pct,test,1.1876393396151006,190
4,diameter_80pct,train,1.15882267082297,190
5,diameter_80pct,valid,1.1954869488539817,190
6,mape,test,0.3285291352668301,190
7,mape,train,0.2724396869597064,190
8,mape,valid,0.333414329257314,190
9,confidence_error,test,0.24479826341014624,190
10,confidence_error,train,0.3187011359441355,190
11,confidence_error,valid,0.2551547770518503,190
12,elbo,train,9379.59279203415,190
0,coverage_80pct,test,0.8880597014925373,191
1,coverage_80pct,train,0.922429906542056,191
2,coverage_80pct,valid,0.8432835820895522,191
3,diameter_80pct,test,1.2817189017742212,191
4,diameter_80pct,train,1.2645684109118072,191
5,diameter_80pct,valid,1.2852763684161297,191
6,mape,test,0.32965328589856047,191
7,mape,train,0.27425519757410893,191
8,mape,valid,0.33491911197525315,191
9,confidence_error,test,0.2717197146462605,191
10,confidence_error,train,0.35621893109958075,191
11,confidence_error,valid,0.28290957103694353,191
12,elbo,train,9378.722636699677,191
0,coverage_80pct,test,0.8656716417910447,192
1,coverage_80pct,train,0.9158878504672897,192
2,coverage_80pct,valid,0.8432835820895522,192
3,diameter_80pct,test,1.3193431472271724,192
4,diameter_80pct,train,1.308352148413163,192
5,diameter_80pct,valid,1.3364679266423636,192
6,mape,test,0.35198580230439125,192
7,mape,train,0.2964761656048532,192
8,mape,valid,0.35238948266307507,192
9,confidence_error,test,0.25742238303691867,192
10,confidence_error,train,0.3408223589080874,192
11,confidence_error,valid,0.2648628856881772,192
12,elbo,train,9391.515222072601,192
0,coverage_80pct,test,0.8432835820895522,193
1,coverage_80pct,train,0.8953271028037383,193
2,coverage_80pct,valid,0.7985074626865671,193
3,diameter_80pct,test,1.1268639273392247,193
4,diameter_80pct,train,1.1056557457846525,193
5,diameter_80pct,valid,1.1323700011598488,193
6,mape,test,0.3390621861400254,193
7,mape,train,0.28189103352172806,193
8,mape,valid,0.33988981394426304,193
9,confidence_error,test,0.17472851013570206,193
10,confidence_error,train,0.2662245713818619,193
11,confidence_error,valid,0.22691589409885177,193
12,elbo,train,9442.646255016327,193
0,coverage_80pct,test,0.8432835820895522,194
1,coverage_80pct,train,0.8906542056074767,194
2,coverage_80pct,valid,0.8208955223880597,194
3,diameter_80pct,test,1.2117991452473504,194
4,diameter_80pct,train,1.1907514744614598,194
5,diameter_80pct,valid,1.2063659027023814,194
6,mape,test,0.35043501787707987,194
7,mape,train,0.2883134165575811,194
8,mape,valid,0.34464181602975796,194
9,confidence_error,test,0.20558352079668307,194
10,confidence_error,train,0.293727342314534,194
11,confidence_error,valid,0.23687462718891997,194
12,elbo,train,9402.007447719574,194
0,coverage_80pct,test,0.8582089552238806,195
1,coverage_80pct,train,0.9009345794392524,195
2,coverage_80pct,valid,0.8283582089552238,195
3,diameter_80pct,test,1.2177981468629298,195
4,diameter_80pct,train,1.2029027842203894,195
5,diameter_80pct,valid,1.21376045816524,195
6,mape,test,0.33977060462651865,195
7,mape,train,0.2815762226814065,195
8,mape,valid,0.3407775615064677,195
9,confidence_error,test,0.20392988826794806,195
10,confidence_error,train,0.29420321490656154,195
11,confidence_error,valid,0.2270356786662274,195
12,elbo,train,9362.786121368408,195
0,coverage_80pct,test,0.7985074626865671,196
1,coverage_80pct,train,0.8682242990654205,196
2,coverage_80pct,valid,0.7985074626865671,196
3,diameter_80pct,test,1.1800340020997346,196
4,diameter_80pct,train,1.1832428649930056,196
5,diameter_80pct,valid,1.1966922949034866,196
6,mape,test,0.37288638508191974,196
7,mape,train,0.3169799732376252,196
8,mape,valid,0.3758814698083036,196
9,confidence_error,test,0.180525169985143,196
10,confidence_error,train,0.2588396192240772,196
11,confidence_error,valid,0.21186837658438334,196
12,elbo,train,9355.939687728882,196
0,coverage_80pct,test,0.835820895522388,197
1,coverage_80pct,train,0.8934579439252337,197
2,coverage_80pct,valid,0.8283582089552238,197
3,diameter_80pct,test,1.2664373081234124,197
4,diameter_80pct,train,1.256396216447991,197
5,diameter_80pct,valid,1.27580769206546,197
6,mape,test,0.36953292704538343,197
7,mape,train,0.31282854280655187,197
8,mape,valid,0.37268973160258845,197
9,confidence_error,test,0.21330137422839984,197
10,confidence_error,train,0.29228335452128595,197
11,confidence_error,valid,0.22353979075882563,197
12,elbo,train,9362.819831371307,197
0,coverage_80pct,test,0.8656716417910447,198
1,coverage_80pct,train,0.9037383177570093,198
2,coverage_80pct,valid,0.835820895522388,198
3,diameter_80pct,test,1.1903985506407992,198
4,diameter_80pct,train,1.1749641921017564,198
5,diameter_80pct,valid,1.2016836657911927,198
6,mape,test,0.3281075619770315,198
7,mape,train,0.27585702122803907,198
8,mape,valid,0.3439110182713354,198
9,confidence_error,test,0.2328089622856148,198
10,confidence_error,train,0.29675655688634406,198
11,confidence_error,valid,0.19768103981549962,198
12,elbo,train,9355.012881755829,198
0,coverage_80pct,test,0.7835820895522388,199
1,coverage_80pct,train,0.8485981308411215,199
2,coverage_80pct,valid,0.753731343283582,199
3,diameter_80pct,test,1.1423476021722312,199
4,diameter_80pct,train,1.1073110366978332,199
5,diameter_80pct,valid,1.148031359786785,199
6,mape,test,0.4165085518164689,199
7,mape,train,0.36044309698235544,199
8,mape,valid,0.42709104354697924,199
9,confidence_error,test,0.06883527987716563,199
10,confidence_error,train,0.12186119697789471,199
11,confidence_error,valid,0.07004218321967835,199
12,elbo,train,9330.912858486176,199
0,coverage_80pct,test,0.8134328358208955,200
1,coverage_80pct,train,0.8785046728971962,200
2,coverage_80pct,valid,0.8059701492537313,200
3,diameter_80pct,test,1.1818280135844648,200
4,diameter_80pct,train,1.174238706308905,200
5,diameter_80pct,valid,1.1878891067096797,200
6,mape,test,0.36952810843755296,200
7,mape,train,0.31286896941423176,200
8,mape,valid,0.37082485952651706,200
9,confidence_error,test,0.17520407496876306,200
10,confidence_error,train,0.25407763794680566,200
11,confidence_error,valid,0.20244467874703945,200
12,elbo,train,9409.330451011658,200
0,coverage_80pct,test,0.8432835820895522,201
1,coverage_80pct,train,0.8841121495327103,201
2,coverage_80pct,valid,0.7985074626865671,201
3,diameter_80pct,test,1.1863219111399796,201
4,diameter_80pct,train,1.1559462562934208,201
5,diameter_80pct,valid,1.1810280757278893,201
6,mape,test,0.3541662387015418,201
7,mape,train,0.29910006428997804,201
8,mape,valid,0.3635359258930751,201
9,confidence_error,test,0.20619150130231806,201
10,confidence_error,train,0.2903010596519363,201
11,confidence_error,valid,0.20272056541117825,201
12,elbo,train,9262.468433380127,201
0,coverage_80pct,test,0.8432835820895522,202
1,coverage_80pct,train,0.8869158878504673,202
2,coverage_80pct,valid,0.7985074626865671,202
3,diameter_80pct,test,1.078203256428645,202
4,diameter_80pct,train,1.0399169793194223,202
5,diameter_80pct,valid,1.0638961781019438,202
6,mape,test,0.3425386800746608,202
7,mape,train,0.28681256161258584,202
8,mape,valid,0.3494097735719459,202
9,confidence_error,test,0.14721739225571437,202
10,confidence_error,train,0.2145992477122071,202
11,confidence_error,valid,0.15684614082440776,202
12,elbo,train,9438.579666137695,202
0,coverage_80pct,test,0.835820895522388,203
1,coverage_80pct,train,0.883177570093458,203
2,coverage_80pct,valid,0.8059701492537313,203
3,diameter_80pct,test,1.1683377813350568,203
4,diameter_80pct,train,1.1615653821265093,203
5,diameter_80pct,valid,1.1720664255177855,203
6,mape,test,0.35196078662188757,203
7,mape,train,0.29410299490571756,203
8,mape,valid,0.3535551434167879,203
9,confidence_error,test,0.20421556465900395,203
10,confidence_error,train,0.29707748536240747,203
11,confidence_error,valid,0.23603560168337817,203
12,elbo,train,9386.766762256622,203
0,coverage_80pct,test,0.8731343283582089,204
1,coverage_80pct,train,0.9018691588785047,204
2,coverage_80pct,valid,0.8208955223880597,204
3,diameter_80pct,test,1.1511965249945113,204
4,diameter_80pct,train,1.112673000128084,204
5,diameter_80pct,valid,1.1412688789385579,204
6,mape,test,0.316569831046761,204
7,mape,train,0.26432841845170196,204
8,mape,valid,0.3245094653794167,204
9,confidence_error,test,0.24616621954782522,204
10,confidence_error,train,0.333281872163857,204
11,confidence_error,valid,0.26503446026842054,204
12,elbo,train,9339.225468158722,204
0,coverage_80pct,test,0.8805970149253731,205
1,coverage_80pct,train,0.9093457943925234,205
2,coverage_80pct,valid,0.8059701492537313,205
3,diameter_80pct,test,1.162668630639711,205
4,diameter_80pct,train,1.1357838967311882,205
5,diameter_80pct,valid,1.1505437104106175,205
6,mape,test,0.34105533335778343,205
7,mape,train,0.28304970870937124,205
8,mape,valid,0.3454863939278367,205
9,confidence_error,test,0.20485449013159948,205
10,confidence_error,train,0.2978198466059701,205
11,confidence_error,valid,0.24268265255148663,205
12,elbo,train,9417.25781583786,205
0,coverage_80pct,test,0.8731343283582089,206
1,coverage_80pct,train,0.914018691588785,206
2,coverage_80pct,valid,0.8283582089552238,206
3,diameter_80pct,test,1.1586588908211946,206
4,diameter_80pct,train,1.1424902041710494,206
5,diameter_80pct,valid,1.166880767956951,206
6,mape,test,0.3140462273308925,206
7,mape,train,0.2602394806325029,206
8,mape,valid,0.31381266411332664,206
9,confidence_error,test,0.20360758415336896,206
10,confidence_error,train,0.306959265259413,206
11,confidence_error,valid,0.24816300123704674,206
12,elbo,train,9211.427687644958,206
0,coverage_80pct,test,0.8432835820895522,207
1,coverage_80pct,train,0.8990654205607477,207
2,coverage_80pct,valid,0.8134328358208955,207
3,diameter_80pct,test,1.1471397802011196,207
4,diameter_80pct,train,1.1242746350467852,207
5,diameter_80pct,valid,1.1570433865394898,207
6,mape,test,0.335929034459163,207
7,mape,train,0.27692754642030715,207
8,mape,valid,0.3377791239925002,207
9,confidence_error,test,0.2198710626791076,207
10,confidence_error,train,0.3212164081165558,207
11,confidence_error,valid,0.2514661593241622,207
12,elbo,train,9362.939510345459,207
0,coverage_80pct,test,0.8582089552238806,208
1,coverage_80pct,train,0.8906542056074767,208
2,coverage_80pct,valid,0.7910447761194029,208
3,diameter_80pct,test,1.1574506974197678,208
4,diameter_80pct,train,1.136886432009666,208
5,diameter_80pct,valid,1.175644955162014,208
6,mape,test,0.3459058786659995,208
7,mape,train,0.28681350333755506,208
8,mape,valid,0.3497448348947652,208
9,confidence_error,test,0.1755940634437144,208
10,confidence_error,train,0.2504827060375934,208
11,confidence_error,valid,0.20248952041127138,208
12,elbo,train,9239.666584014893,208
0,coverage_80pct,test,0.8582089552238806,209
1,coverage_80pct,train,0.908411214953271,209
2,coverage_80pct,valid,0.8134328358208955,209
3,diameter_80pct,test,1.1612090517960705,209
4,diameter_80pct,train,1.1430675919069762,209
5,diameter_80pct,valid,1.180514380047657,209
6,mape,test,0.31817420524640555,209
7,mape,train,0.26652913388314387,209
8,mape,valid,0.32375025162739723,209
9,confidence_error,test,0.220584620860711,209
10,confidence_error,train,0.2981651397587453,209
11,confidence_error,valid,0.2411712254222432,209
12,elbo,train,9407.943405628204,209
0,coverage_80pct,test,0.8582089552238806,210
1,coverage_80pct,train,0.891588785046729,210
2,coverage_80pct,valid,0.8059701492537313,210
3,diameter_80pct,test,1.1164044716235908,210
4,diameter_80pct,train,1.0742660988170893,210
5,diameter_80pct,valid,1.1081026840548527,210
6,mape,test,0.3398353855081332,210
7,mape,train,0.28136261958131437,210
8,mape,valid,0.34397499678004134,210
9,confidence_error,test,0.1633288756550442,210
10,confidence_error,train,0.24545749146578338,210
11,confidence_error,valid,0.18827692143199043,210
12,elbo,train,9238.98168849945,210
0,coverage_80pct,test,0.8656716417910447,211
1,coverage_80pct,train,0.8906542056074767,211
2,coverage_80pct,valid,0.8208955223880597,211
3,diameter_80pct,test,1.2312425015979203,211
4,diameter_80pct,train,1.1897505145776035,211
5,diameter_80pct,valid,1.2150378053555395,211
6,mape,test,0.34956074944513693,211
7,mape,train,0.2968351068989483,211
8,mape,valid,0.3576664042056937,211
9,confidence_error,test,0.2347665850671673,211
10,confidence_error,train,0.29085307185868825,211
11,confidence_error,valid,0.23737134726202397,211
12,elbo,train,9295.21850013733,211
0,coverage_80pct,test,0.8432835820895522,212
1,coverage_80pct,train,0.8822429906542056,212
2,coverage_80pct,valid,0.7985074626865671,212
3,diameter_80pct,test,1.1140096184634347,212
4,diameter_80pct,train,1.083686742225835,212
5,diameter_80pct,valid,1.1057742256311878,212
6,mape,test,0.3383342629065995,212
7,mape,train,0.28711978768562507,212
8,mape,valid,0.34801277561148397,212
