,metric,partition,value,iteration
11,perc_lenght_80pct,valid,1.0241403859166411,653
12,abs_lenght_80pct,test,9402.979654985009,653
13,abs_lenght_80pct,train,9421.145073351432,653
14,abs_lenght_80pct,valid,9541.939027293929,653
15,confidence_error,test,0.14955037475678673,653
16,confidence_error,train,0.20156090585309086,653
17,confidence_error,valid,0.11539715670709341,653
18,elbo,train,6958.3999943733215,653
0,MAPE,test,0.3549850793140458,654
1,MAPE,train,0.2958411942386986,654
2,MAPE,valid,0.3552007086347945,654
3,MAE,test,3079.003882558886,654
4,MAE,train,2496.809712234098,654
5,MAE,valid,3593.6560097522142,654
6,emp_coverage_80pct,test,0.8283582089552238,654
7,emp_coverage_80pct,train,0.8635514018691589,654
8,emp_coverage_80pct,valid,0.8059701492537313,654
9,perc_lenght_80pct,test,1.0196475866241097,654
10,perc_lenght_80pct,train,0.9706493273758663,654
11,perc_lenght_80pct,valid,0.9615564746639732,654
12,abs_lenght_80pct,test,8917.783823620788,654
13,abs_lenght_80pct,train,8858.23929058712,654
14,abs_lenght_80pct,valid,8831.696975540042,654
15,confidence_error,test,0.0984913777965648,654
16,confidence_error,train,0.17316351775545233,654
17,confidence_error,valid,0.06676355528480048,654
18,elbo,train,6946.840085029602,654
0,MAPE,test,0.3617632186929267,655
1,MAPE,train,0.3003578353699227,655
2,MAPE,valid,0.36168038550803433,655
3,MAE,test,3204.231327693564,655
4,MAE,train,2573.2209077075913,655
5,MAE,valid,3701.881722476677,655
6,emp_coverage_80pct,test,0.7686567164179104,655
7,emp_coverage_80pct,train,0.8009345794392523,655
8,emp_coverage_80pct,valid,0.7313432835820896,655
9,perc_lenght_80pct,test,0.9351673721546001,655
10,perc_lenght_80pct,train,0.9056797158540987,655
11,perc_lenght_80pct,valid,0.8886711795781691,655
12,abs_lenght_80pct,test,8509.998102518466,655
13,abs_lenght_80pct,train,8491.025767637762,655
14,abs_lenght_80pct,valid,8467.840886171165,655
15,confidence_error,test,0.11495790940342018,655
16,confidence_error,train,0.158153190952368,655
17,confidence_error,valid,0.11542894540210233,655
18,elbo,train,6965.600682258606,655
0,MAPE,test,0.3506287903433023,656
1,MAPE,train,0.2900260967747396,656
2,MAPE,valid,0.35581692625647743,656
3,MAE,test,3173.794078982043,656
4,MAE,train,2580.9438778079866,656
5,MAE,valid,3769.384708559933,656
6,emp_coverage_80pct,test,0.753731343283582,656
7,emp_coverage_80pct,train,0.8102803738317756,656
8,emp_coverage_80pct,valid,0.7313432835820896,656
9,perc_lenght_80pct,test,0.9483603434642102,656
10,perc_lenght_80pct,train,0.8974803896742348,656
11,perc_lenght_80pct,valid,0.9061300562975977,656
12,abs_lenght_80pct,test,8727.344281560328,656
13,abs_lenght_80pct,train,8550.66277760456,656
14,abs_lenght_80pct,valid,8664.036423755168,656
15,confidence_error,test,0.12742150976893954,656
16,confidence_error,train,0.16483394490613337,656
17,confidence_error,valid,0.1023843141974426,656
18,elbo,train,6897.523065567017,656
0,MAPE,test,0.3976096339724362,657
1,MAPE,train,0.3270856939464901,657
2,MAPE,valid,0.3903971455516564,657
3,MAE,test,3269.1361619461295,657
4,MAE,train,2615.3783276079284,657
5,MAE,valid,3721.3976114021666,657
6,emp_coverage_80pct,test,0.7686567164179104,657
7,emp_coverage_80pct,train,0.8018691588785046,657
8,emp_coverage_80pct,valid,0.746268656716418,657
9,perc_lenght_80pct,test,0.9836227695020797,657
10,perc_lenght_80pct,train,0.9359188339414728,657
11,perc_lenght_80pct,valid,0.9164536187371527,657
12,abs_lenght_80pct,test,8978.310489903315,657
13,abs_lenght_80pct,train,8811.149734103248,657
14,abs_lenght_80pct,valid,8760.796630038909,657
15,confidence_error,test,0.09980039704849349,657
16,confidence_error,train,0.1354472157473327,657
17,confidence_error,valid,0.09589252169804871,657
18,elbo,train,6925.750802993774,657
0,MAPE,test,0.35504790416860627,658
1,MAPE,train,0.2841773184207854,658
2,MAPE,valid,0.348757363262302,658
3,MAE,test,3199.9321901265153,658
4,MAE,train,2528.06927512472,658
5,MAE,valid,3654.8007434188407,658
6,emp_coverage_80pct,test,0.7686567164179104,658
7,emp_coverage_80pct,train,0.8299065420560747,658
8,emp_coverage_80pct,valid,0.7313432835820896,658
9,perc_lenght_80pct,test,0.9514219327873242,658
10,perc_lenght_80pct,train,0.8929480598993982,658
11,perc_lenght_80pct,valid,0.9052413631399222,658
12,abs_lenght_80pct,test,8128.57853175772,658
13,abs_lenght_80pct,train,8037.383643468836,658
14,abs_lenght_80pct,valid,8057.025599298799,658
15,confidence_error,test,0.08819444624441307,658
16,confidence_error,train,0.1634313288933349,658
17,confidence_error,valid,0.11766360876997768,658
18,elbo,train,6864.961416244507,658
0,MAPE,test,0.3654987379608947,659
1,MAPE,train,0.30234261294505316,659
2,MAPE,valid,0.36341647417130446,659
3,MAE,test,3101.2426209334194,659
4,MAE,train,2469.044312581278,659
5,MAE,valid,3518.8480444216407,659
6,emp_coverage_80pct,test,0.7686567164179104,659
7,emp_coverage_80pct,train,0.8242990654205608,659
8,emp_coverage_80pct,valid,0.746268656716418,659
9,perc_lenght_80pct,test,0.938495302746157,659
10,perc_lenght_80pct,train,0.8984209809051765,659
11,perc_lenght_80pct,valid,0.9062129163110874,659
12,abs_lenght_80pct,test,8604.725668196788,659
13,abs_lenght_80pct,train,8528.435893961452,659
14,abs_lenght_80pct,valid,8515.047108462568,659
15,confidence_error,test,0.1186876836890102,659
16,confidence_error,train,0.17273939679339215,659
17,confidence_error,valid,0.10820412693715925,659
18,elbo,train,6901.254422187805,659
0,MAPE,test,0.3836226518896275,660
1,MAPE,train,0.3090563108898597,660
2,MAPE,valid,0.37477727898509877,660
3,MAE,test,3134.9629257812508,660
4,MAE,train,2512.809082951094,660
5,MAE,valid,3611.2191763217106,660
6,emp_coverage_80pct,test,0.7686567164179104,660
7,emp_coverage_80pct,train,0.8327102803738318,660
8,emp_coverage_80pct,valid,0.7388059701492538,660
9,perc_lenght_80pct,test,1.0246622462184396,660
10,perc_lenght_80pct,train,0.9523969898988632,660
11,perc_lenght_80pct,valid,0.9596945694703406,660
12,abs_lenght_80pct,test,8582.76105941869,660
13,abs_lenght_80pct,train,8485.254228794507,660
14,abs_lenght_80pct,valid,8459.098734074423,660
15,confidence_error,test,0.12779476016833788,660
16,confidence_error,train,0.18809726209095132,660
17,confidence_error,valid,0.12436571289325962,660
18,elbo,train,6914.851397514343,660
0,MAPE,test,0.385246753237551,661
1,MAPE,train,0.31842552197314905,661
2,MAPE,valid,0.3788746814848229,661
3,MAE,test,3158.921839595966,661
4,MAE,train,2545.6754856938646,661
5,MAE,valid,3612.0879527355387,661
6,emp_coverage_80pct,test,0.7686567164179104,661
7,emp_coverage_80pct,train,0.8084112149532711,661
8,emp_coverage_80pct,valid,0.7388059701492538,661
9,perc_lenght_80pct,test,0.9502435759574656,661
10,perc_lenght_80pct,train,0.9195008112602059,661
11,perc_lenght_80pct,valid,0.9210568124428278,661
12,abs_lenght_80pct,test,8486.343721644533,661
13,abs_lenght_80pct,train,8478.85368660804,661
14,abs_lenght_80pct,valid,8586.711686125422,661
15,confidence_error,test,0.10529095732499515,661
16,confidence_error,train,0.1458402731572126,661
17,confidence_error,valid,0.10957945328749834,661
18,elbo,train,7000.290202617645,661
0,MAPE,test,0.3544838369230276,662
1,MAPE,train,0.2897330563377185,662
2,MAPE,valid,0.34993963524224925,662
3,MAE,test,3081.293787199744,662
4,MAE,train,2459.127800807402,662
5,MAE,valid,3564.459134090483,662
6,emp_coverage_80pct,test,0.835820895522388,662
7,emp_coverage_80pct,train,0.8757009345794392,662
8,emp_coverage_80pct,valid,0.8059701492537313,662
9,perc_lenght_80pct,test,1.049438917331477,662
10,perc_lenght_80pct,train,0.9996009074739043,662
11,perc_lenght_80pct,valid,1.0048363423637736,662
12,abs_lenght_80pct,test,9108.651330220157,662
13,abs_lenght_80pct,train,9084.949551543512,662
14,abs_lenght_80pct,valid,9123.215536201384,662
15,confidence_error,test,0.15188282372394588,662
16,confidence_error,train,0.21488477126742367,662
17,confidence_error,valid,0.1309747587758832,662
18,elbo,train,6911.441732406616,662
0,MAPE,test,0.37842936261058074,663
1,MAPE,train,0.30840856788473914,663
2,MAPE,valid,0.3637117599663296,663
3,MAE,test,3162.1758333401367,663
4,MAE,train,2525.9504744197707,663
5,MAE,valid,3584.4316874137107,663
6,emp_coverage_80pct,test,0.7388059701492538,663
7,emp_coverage_80pct,train,0.819626168224299,663
8,emp_coverage_80pct,valid,0.7388059701492538,663
9,perc_lenght_80pct,test,0.9885371630886305,663
10,perc_lenght_80pct,train,0.9336694045211634,663
11,perc_lenght_80pct,valid,0.932646197735371,663
12,abs_lenght_80pct,test,8524.25160225614,663
13,abs_lenght_80pct,train,8449.936332482712,663
14,abs_lenght_80pct,valid,8358.656218250408,663
15,confidence_error,test,0.1282735882437044,663
16,confidence_error,train,0.1829524383998878,663
17,confidence_error,valid,0.14859735911032096,663
18,elbo,train,6955.456618309021,663
0,MAPE,test,0.3670371790860329,664
1,MAPE,train,0.30263748282658115,664
2,MAPE,valid,0.363428733824079,664
3,MAE,test,3126.358547414297,664
4,MAE,train,2520.34665519299,664
5,MAE,valid,3629.1263687395044,664
6,emp_coverage_80pct,test,0.7761194029850746,664
7,emp_coverage_80pct,train,0.8084112149532711,664
8,emp_coverage_80pct,valid,0.7388059701492538,664
9,perc_lenght_80pct,test,0.9262439556960681,664
10,perc_lenght_80pct,train,0.8873020217483527,664
11,perc_lenght_80pct,valid,0.885641276313981,664
12,abs_lenght_80pct,test,8777.30915352949,664
13,abs_lenght_80pct,train,8635.503100323927,664
14,abs_lenght_80pct,valid,8647.85480897309,664
15,confidence_error,test,0.0915926602224198,664
16,confidence_error,train,0.12547573095322426,664
17,confidence_error,valid,0.07576401183586443,664
18,elbo,train,6921.335876464844,664
0,MAPE,test,0.3555688551015782,665
1,MAPE,train,0.29593073963624444,665
2,MAPE,valid,0.3557160867744004,665
3,MAE,test,3047.2329796816703,665
4,MAE,train,2470.2845145121323,665
5,MAE,valid,3594.2504146729234,665
6,emp_coverage_80pct,test,0.8134328358208955,665
7,emp_coverage_80pct,train,0.8383177570093457,665
8,emp_coverage_80pct,valid,0.7611940298507462,665
9,perc_lenght_80pct,test,0.9934483283257782,665
10,perc_lenght_80pct,train,0.9414692037732965,665
11,perc_lenght_80pct,valid,0.9332375275058101,665
12,abs_lenght_80pct,test,9327.45077251091,665
13,abs_lenght_80pct,train,9050.629022819221,665
14,abs_lenght_80pct,valid,9107.702794669327,665
15,confidence_error,test,0.12344384073800097,665
16,confidence_error,train,0.175599985426633,665
17,confidence_error,valid,0.09967566178271493,665
18,elbo,train,6824.306706428528,665
0,MAPE,test,0.4117462898531509,666
1,MAPE,train,0.34231129386586945,666
2,MAPE,valid,0.40045416832165676,666
3,MAE,test,3246.867605363807,666
4,MAE,train,2625.95298829207,666
5,MAE,valid,3621.888920051304,666
6,emp_coverage_80pct,test,0.7611940298507462,666
7,emp_coverage_80pct,train,0.811214953271028,666
8,emp_coverage_80pct,valid,0.7313432835820896,666
9,perc_lenght_80pct,test,1.0435324868536873,666
10,perc_lenght_80pct,train,0.9869252022875761,666
11,perc_lenght_80pct,valid,0.9928635433086404,666
12,abs_lenght_80pct,test,9108.619877468927,666
13,abs_lenght_80pct,train,9051.964240385267,666
14,abs_lenght_80pct,valid,9077.437156821341,666
15,confidence_error,test,0.06595685200818067,666
16,confidence_error,train,0.10003639796502235,666
17,confidence_error,valid,0.0853046528623024,666
18,elbo,train,6944.467750072479,666
0,MAPE,test,0.38817889654295656,667
1,MAPE,train,0.3126903761491353,667
2,MAPE,valid,0.3752443220704067,667
3,MAE,test,3142.6475720149256,667
4,MAE,train,2512.8059075243273,667
5,MAE,valid,3553.4048960890846,667
6,emp_coverage_80pct,test,0.7611940298507462,667
7,emp_coverage_80pct,train,0.814018691588785,667
8,emp_coverage_80pct,valid,0.746268656716418,667
9,perc_lenght_80pct,test,0.973667722260791,667
10,perc_lenght_80pct,train,0.9248303693101841,667
11,perc_lenght_80pct,valid,0.907952011535538,667
12,abs_lenght_80pct,test,8707.14437091567,667
13,abs_lenght_80pct,train,8555.326862502265,667
14,abs_lenght_80pct,valid,8551.458483954711,667
15,confidence_error,test,0.1239097275140333,667
16,confidence_error,train,0.1802711818673683,667
17,confidence_error,valid,0.14616827846606206,667
18,elbo,train,6841.918890953064,667
0,MAPE,test,0.40271172082589796,668
1,MAPE,train,0.3363620459551518,668
2,MAPE,valid,0.39714195737932567,668
3,MAE,test,3185.755464697995,668
4,MAE,train,2604.5322160231585,668
5,MAE,valid,3685.977695561449,668
6,emp_coverage_80pct,test,0.753731343283582,668
7,emp_coverage_80pct,train,0.8065420560747664,668
8,emp_coverage_80pct,valid,0.7388059701492538,668
9,perc_lenght_80pct,test,1.0499868276417719,668
10,perc_lenght_80pct,train,0.9909088623333053,668
11,perc_lenght_80pct,valid,0.9745875954455645,668
12,abs_lenght_80pct,test,9773.64658643654,668
13,abs_lenght_80pct,train,9465.983463744828,668
14,abs_lenght_80pct,valid,9419.106911773211,668
15,confidence_error,test,0.10012396675514554,668
16,confidence_error,train,0.12836356669144866,668
17,confidence_error,valid,0.07184423743838078,668
18,elbo,train,6893.288902282715,668
0,MAPE,test,0.4115832634760118,669
1,MAPE,train,0.3450672538898447,669
2,MAPE,valid,0.4068947817698825,669
3,MAE,test,3272.368317572296,669
4,MAE,train,2648.0834803966986,669
5,MAE,valid,3695.949910574276,669
6,emp_coverage_80pct,test,0.7835820895522388,669
7,emp_coverage_80pct,train,0.814018691588785,669
8,emp_coverage_80pct,valid,0.746268656716418,669
9,perc_lenght_80pct,test,1.0552095432449982,669
10,perc_lenght_80pct,train,0.9914179909344777,669
11,perc_lenght_80pct,valid,0.9991361478478616,669
12,abs_lenght_80pct,test,9166.801286575675,669
13,abs_lenght_80pct,train,9021.74252942949,669
14,abs_lenght_80pct,valid,9057.694520102425,669
15,confidence_error,test,0.08273210122647899,669
16,confidence_error,train,0.14015812909729977,669
17,confidence_error,valid,0.08998955211447966,669
18,elbo,train,6816.873794078827,669
0,MAPE,test,0.38725804153235494,670
1,MAPE,train,0.32132987596844176,670
2,MAPE,valid,0.3784273736423996,670
3,MAE,test,3152.1268194437966,670
4,MAE,train,2538.7424871030357,670
5,MAE,valid,3567.720581813781,670
6,emp_coverage_80pct,test,0.7910447761194029,670
7,emp_coverage_80pct,train,0.8336448598130841,670
8,emp_coverage_80pct,valid,0.7835820895522388,670
9,perc_lenght_80pct,test,1.0445054606187207,670
10,perc_lenght_80pct,train,0.9746973059330322,670
11,perc_lenght_80pct,valid,0.9718861707480253,670
12,abs_lenght_80pct,test,8981.044529758065,670
13,abs_lenght_80pct,train,8752.747341131457,670
14,abs_lenght_80pct,valid,8720.302550265309,670
15,confidence_error,test,0.08979597856614474,670
16,confidence_error,train,0.15289134533508236,670
17,confidence_error,valid,0.06976809568152573,670
18,elbo,train,6837.971429824829,670
0,MAPE,test,0.4082315389974841,671
1,MAPE,train,0.33389073133612784,671
2,MAPE,valid,0.3961017127343948,671
3,MAE,test,3162.6131593283594,671
4,MAE,train,2528.7468946366216,671
5,MAE,valid,3509.68039975921,671
6,emp_coverage_80pct,test,0.7761194029850746,671
7,emp_coverage_80pct,train,0.819626168224299,671
8,emp_coverage_80pct,valid,0.753731343283582,671
9,perc_lenght_80pct,test,1.0516662361844265,671
10,perc_lenght_80pct,train,0.9775914958128101,671
11,perc_lenght_80pct,valid,0.9955688749232785,671
12,abs_lenght_80pct,test,9129.303234953559,671
13,abs_lenght_80pct,train,8863.475781062545,671
14,abs_lenght_80pct,valid,8936.757285118645,671
15,confidence_error,test,0.10468297681936006,671
16,confidence_error,train,0.16220979308465713,671
17,confidence_error,valid,0.1146192890773123,671
18,elbo,train,6866.524654388428,671
0,MAPE,test,0.40418068770738086,672
1,MAPE,train,0.3285556565725388,672
2,MAPE,valid,0.3918970950889442,672
3,MAE,test,3203.902568301074,672
4,MAE,train,2568.878752515929,672
5,MAE,valid,3630.713080834303,672
6,emp_coverage_80pct,test,0.7611940298507462,672
7,emp_coverage_80pct,train,0.822429906542056,672
8,emp_coverage_80pct,valid,0.7611940298507462,672
9,perc_lenght_80pct,test,1.0369940802998698,672
10,perc_lenght_80pct,train,0.987100062387326,672
11,perc_lenght_80pct,valid,1.002757603488425,672
12,abs_lenght_80pct,test,9034.027085655003,672
13,abs_lenght_80pct,train,8983.945723773246,672
14,abs_lenght_80pct,valid,9002.454694917638,672
15,confidence_error,test,0.07152108959575303,672
16,confidence_error,train,0.13469131252943672,672
17,confidence_error,valid,0.08612125753572827,672
18,elbo,train,6890.795848846436,672
0,MAPE,test,0.38499375635896294,673
1,MAPE,train,0.31773504534740143,673
2,MAPE,valid,0.37859135444999686,673
3,MAE,test,3179.576535112524,673
4,MAE,train,2568.7621498772032,673
5,MAE,valid,3654.2482000244854,673
6,emp_coverage_80pct,test,0.7761194029850746,673
7,emp_coverage_80pct,train,0.8252336448598131,673
8,emp_coverage_80pct,valid,0.746268656716418,673
9,perc_lenght_80pct,test,1.0783519563774262,673
10,perc_lenght_80pct,train,1.0125931584523524,673
11,perc_lenght_80pct,valid,1.020327926313867,673
12,abs_lenght_80pct,test,9285.573535724403,673
13,abs_lenght_80pct,train,9110.14857226509,673
14,abs_lenght_80pct,valid,9206.655469679077,673
15,confidence_error,test,0.12031762979355613,673
16,confidence_error,train,0.1681840879540066,673
17,confidence_error,valid,0.11682258561420303,673
18,elbo,train,6825.608504295349,673
0,MAPE,test,0.3987317601128738,674
1,MAPE,train,0.32864796579784494,674
2,MAPE,valid,0.38677458822834465,674
3,MAE,test,3247.9780600309005,674
4,MAE,train,2574.6384649213765,674
5,MAE,valid,3586.8174094986002,674
6,emp_coverage_80pct,test,0.7761194029850746,674
7,emp_coverage_80pct,train,0.822429906542056,674
8,emp_coverage_80pct,valid,0.746268656716418,674
9,perc_lenght_80pct,test,1.0613554206789924,674
10,perc_lenght_80pct,train,1.011793013035893,674
11,perc_lenght_80pct,valid,1.0086093169075663,674
12,abs_lenght_80pct,test,9526.902644556303,674
13,abs_lenght_80pct,train,9408.3761971155,674
14,abs_lenght_80pct,valid,9458.763684226475,674
15,confidence_error,test,0.11241472694834863,674
16,confidence_error,train,0.17809086961429624,674
17,confidence_error,valid,0.1107941487066956,674
18,elbo,train,6828.772455215454,674
0,MAPE,test,0.4034573062362166,675
1,MAPE,train,0.33323668515903115,675
2,MAPE,valid,0.39172723083227073,675
3,MAE,test,3220.1188975338155,675
4,MAE,train,2584.636084526735,675
5,MAE,valid,3604.3248161188185,675
6,emp_coverage_80pct,test,0.7835820895522388,675
7,emp_coverage_80pct,train,0.8280373831775701,675
8,emp_coverage_80pct,valid,0.7686567164179104,675
9,perc_lenght_80pct,test,1.0796501221641237,675
10,perc_lenght_80pct,train,0.9979178642532632,675
11,perc_lenght_80pct,valid,1.0293366758038451,675
12,abs_lenght_80pct,test,9099.185042076204,675
13,abs_lenght_80pct,train,8874.448022573994,675
14,abs_lenght_80pct,valid,8975.764966569734,675
15,confidence_error,test,0.08311671713900302,675
16,confidence_error,train,0.14511378469251515,675
17,confidence_error,valid,0.10156560020389512,675
18,elbo,train,6802.3316831588745,675
0,MAPE,test,0.3822795322018848,676
1,MAPE,train,0.3164211542179241,676
2,MAPE,valid,0.37793683174655907,676
3,MAE,test,3180.6357684876402,676
4,MAE,train,2568.7335600316283,676
5,MAE,valid,3704.894910956155,676
6,emp_coverage_80pct,test,0.746268656716418,676
7,emp_coverage_80pct,train,0.788785046728972,676
8,emp_coverage_80pct,valid,0.7238805970149254,676
9,perc_lenght_80pct,test,0.9240358457071846,676
10,perc_lenght_80pct,train,0.8738471601366766,676
11,perc_lenght_80pct,valid,0.8806060956084312,676
12,abs_lenght_80pct,test,8273.602350228774,676
13,abs_lenght_80pct,train,8099.463167967781,676
14,abs_lenght_80pct,valid,8147.83661511346,676
15,confidence_error,test,0.07358102681096805,676
16,confidence_error,train,0.1009525983799585,676
17,confidence_error,valid,0.07942883146947477,676
18,elbo,train,6767.601188659668,676
0,MAPE,test,0.357219599973246,677
1,MAPE,train,0.29018426816650233,677
2,MAPE,valid,0.35574113644677646,677
3,MAE,test,3066.656595638993,677
4,MAE,train,2441.516878516953,677
5,MAE,valid,3541.224087279616,677
6,emp_coverage_80pct,test,0.7761194029850746,677
7,emp_coverage_80pct,train,0.819626168224299,677
8,emp_coverage_80pct,valid,0.753731343283582,677
9,perc_lenght_80pct,test,0.9552644248369353,677
10,perc_lenght_80pct,train,0.8843901041483294,677
11,perc_lenght_80pct,valid,0.8999782378366954,677
12,abs_lenght_80pct,test,8416.577069946037,677
13,abs_lenght_80pct,train,8198.865214109432,677
14,abs_lenght_80pct,valid,8160.7271414566,677
15,confidence_error,test,0.09709289855594994,677
16,confidence_error,train,0.16413231835644812,677
17,confidence_error,valid,0.09980692353310501,677
18,elbo,train,6776.58692407608,677
0,MAPE,test,0.3912472896356776,678
1,MAPE,train,0.3195321996566046,678
2,MAPE,valid,0.3838084106955256,678
3,MAE,test,3196.952832404385,678
4,MAE,train,2530.95835324461,678
5,MAE,valid,3587.817236845264,678
6,emp_coverage_80pct,test,0.7985074626865671,678
7,emp_coverage_80pct,train,0.8345794392523365,678
8,emp_coverage_80pct,valid,0.7686567164179104,678
9,perc_lenght_80pct,test,1.0885304138166878,678
10,perc_lenght_80pct,train,1.0194925684352483,678
11,perc_lenght_80pct,valid,1.0468041005547613,678
12,abs_lenght_80pct,test,9182.180315802427,678
13,abs_lenght_80pct,train,9066.889779645819,678
14,abs_lenght_80pct,valid,9261.602248866942,678
15,confidence_error,test,0.09310102263360413,678
16,confidence_error,train,0.1620280991020097,678
17,confidence_error,valid,0.10767108933466775,678
18,elbo,train,6784.714742183685,678
0,MAPE,test,0.4039463030015835,679
1,MAPE,train,0.3315189069793164,679
2,MAPE,valid,0.3955161693734985,679
3,MAE,test,3209.988085395289,679
4,MAE,train,2571.1197901714504,679
5,MAE,valid,3661.717384507345,679
6,emp_coverage_80pct,test,0.7761194029850746,679
7,emp_coverage_80pct,train,0.8065420560747664,679
8,emp_coverage_80pct,valid,0.7238805970149254,679
9,perc_lenght_80pct,test,1.0704802119780235,679
10,perc_lenght_80pct,train,1.0117207326672855,679
11,perc_lenght_80pct,valid,1.027173387269331,679
12,abs_lenght_80pct,test,9260.008204617086,679
13,abs_lenght_80pct,train,9139.350523728894,679
14,abs_lenght_80pct,valid,9333.00108860368,679
15,confidence_error,test,0.09983333966568655,679
16,confidence_error,train,0.15693172506782613,679
17,confidence_error,valid,0.1192810354392138,679
18,elbo,train,6787.984979629517,679
0,MAPE,test,0.3784343590390616,680
1,MAPE,train,0.31313753404948347,680
2,MAPE,valid,0.3737249970799872,680
3,MAE,test,3097.3771630480423,680
4,MAE,train,2480.5130400283406,680
5,MAE,valid,3525.2026320382447,680
6,emp_coverage_80pct,test,0.7910447761194029,680
7,emp_coverage_80pct,train,0.8336448598130841,680
8,emp_coverage_80pct,valid,0.7611940298507462,680
9,perc_lenght_80pct,test,1.0037387593014069,680
10,perc_lenght_80pct,train,0.9512656830617909,680
11,perc_lenght_80pct,valid,0.9549153914674579,680
12,abs_lenght_80pct,test,8781.015402469215,680
13,abs_lenght_80pct,train,8676.937353787729,680
14,abs_lenght_80pct,valid,8690.6960777802,680
15,confidence_error,test,0.10946850304910268,680
16,confidence_error,train,0.16935387213271724,680
17,confidence_error,valid,0.11682258561420304,680
18,elbo,train,6829.088598251343,680
0,MAPE,test,0.36593259062204037,681
1,MAPE,train,0.30662809416593495,681
2,MAPE,valid,0.3659074543038276,681
3,MAE,test,3193.4695845586525,681
4,MAE,train,2565.453099553386,681
5,MAE,valid,3668.7890380200547,681
6,emp_coverage_80pct,test,0.7910447761194029,681
7,emp_coverage_80pct,train,0.8252336448598131,681
8,emp_coverage_80pct,valid,0.7388059701492538,681
9,perc_lenght_80pct,test,0.9359094859038398,681
10,perc_lenght_80pct,train,0.8850107176993453,681
11,perc_lenght_80pct,valid,0.8908727523068967,681
12,abs_lenght_80pct,test,8289.381910988182,681
13,abs_lenght_80pct,train,8143.93349379542,681
14,abs_lenght_80pct,valid,8298.745545365888,681
15,confidence_error,test,0.0451260378076299,681
16,confidence_error,train,0.08156487304744518,681
17,confidence_error,valid,0.06354766101189181,681
18,elbo,train,6687.940875053406,681
0,MAPE,test,0.4096681393933373,682
1,MAPE,train,0.3365000538506658,682
2,MAPE,valid,0.39575840158642067,682
3,MAE,test,3191.5659368499314,682
4,MAE,train,2569.0721966222386,682
5,MAE,valid,3553.9873359911376,682
6,emp_coverage_80pct,test,0.746268656716418,682
7,emp_coverage_80pct,train,0.7869158878504673,682
8,emp_coverage_80pct,valid,0.7014925373134329,682
9,perc_lenght_80pct,test,0.9932254816278919,682
10,perc_lenght_80pct,train,0.9489835990475612,682
11,perc_lenght_80pct,valid,0.9399143633355879,682
12,abs_lenght_80pct,test,8692.71926243861,682
13,abs_lenght_80pct,train,8699.019170959864,682
14,abs_lenght_80pct,valid,8599.0531142306,682
15,confidence_error,test,0.10418625674625624,682
16,confidence_error,train,0.1415764081165558,682
17,confidence_error,valid,0.1020537961421547,682
18,elbo,train,6855.39371919632,682
0,MAPE,test,0.3894090746006907,683
1,MAPE,train,0.32033640410121356,683
2,MAPE,valid,0.3879842652840417,683
3,MAE,test,3183.41091875583,683
4,MAE,train,2556.6103678225886,683
5,MAE,valid,3692.0118309975496,683
6,emp_coverage_80pct,test,0.753731343283582,683
7,emp_coverage_80pct,train,0.8074766355140187,683
8,emp_coverage_80pct,valid,0.746268656716418,683
9,perc_lenght_80pct,test,0.9546255721362157,683
10,perc_lenght_80pct,train,0.9024015939883387,683
11,perc_lenght_80pct,valid,0.9070803836939246,683
12,abs_lenght_80pct,test,8731.979417071232,683
13,abs_lenght_80pct,train,8583.982867142904,683
14,abs_lenght_80pct,valid,8680.779141875177,683
15,confidence_error,test,0.08691701716324667,683
16,confidence_error,train,0.12172305019326057,683
17,confidence_error,valid,0.08755594263584203,683
18,elbo,train,6842.8297123909,683
0,MAPE,test,0.367397171025738,684
1,MAPE,train,0.30508676334899454,684
2,MAPE,valid,0.3651884376852627,684
3,MAE,test,3142.3270845353322,684
4,MAE,train,2515.4425680445515,684
5,MAE,valid,3576.945282982741,684
6,emp_coverage_80pct,test,0.7985074626865671,684
7,emp_coverage_80pct,train,0.8420560747663551,684
8,emp_coverage_80pct,valid,0.7835820895522388,684
9,perc_lenght_80pct,test,1.0160871126130284,684
10,perc_lenght_80pct,train,0.9693146010607451,684
11,perc_lenght_80pct,valid,0.959197708453956,684
12,abs_lenght_80pct,test,9152.378577150046,684
13,abs_lenght_80pct,train,9012.93525029278,684
14,abs_lenght_80pct,valid,9026.190224554135,684
15,confidence_error,test,0.10881652460728429,684
16,confidence_error,train,0.1783023512788674,684
17,confidence_error,valid,0.12183842478569251,684
18,elbo,train,6729.336554050446,684
0,MAPE,test,0.3851890641849028,685
1,MAPE,train,0.31776515625241275,685
2,MAPE,valid,0.38104451527645206,685
3,MAE,test,3167.549978145407,685
4,MAE,train,2550.222903417287,685
5,MAE,valid,3685.5591309334177,685
6,emp_coverage_80pct,test,0.746268656716418,685
7,emp_coverage_80pct,train,0.8046728971962617,685
8,emp_coverage_80pct,valid,0.7388059701492538,685
9,perc_lenght_80pct,test,0.9867680144726219,685
10,perc_lenght_80pct,train,0.9440458148940863,685
11,perc_lenght_80pct,valid,0.9610524173380528,685
12,abs_lenght_80pct,test,8881.9445273311,685
13,abs_lenght_80pct,train,8795.655513532238,685
14,abs_lenght_80pct,valid,9035.161679842937,685
15,confidence_error,test,0.10533453339715415,685
16,confidence_error,train,0.15839741265127066,685
